,Gene,Reaction,Name,ModelSEED_id,MetaNetX,KEGG_id,ecNumber,BIGG_id,Substrates,Substrate Name,Substrate SMILES
319,470146.3.peg.1146,ALAGLU1c,Hydrolysis of L-alanyl-L-glutamate,rxn12640,MNXR46338,None,[None],MEAMP1(ala-glu),"['alaglu[c]', 'h2o[c]']","['L-alanyl-L-glutamate', 'Water']","['CC(C(=O)NC(CCC(=O)O)C(=O)O)N', 'O']"
320,470146.3.peg.1146,ALAGLY1c,Hydrolysis of L-alanylglycine,rxn12641,MNXR63968,None,[None],MEAMP1(ala-gly),"['alagly[c]', 'h2o[c]']","['L-alanylglycine', 'Water']","['CC(C(=O)NCC(=O)O)N', 'O']"
321,470146.3.peg.1146,ALAHIS1c,Hydrolysis of L-alanyl-L-histidine,rxn12642,MNXR63969,None,[None],MEAMP1(ala-his),"['alahis[c]', 'h2o[c]']","['L-alanyl-L-histidine', 'Water']","['CC(C(=O)NC(CC1=CN=CN1)C(=O)O)N', 'O']"
322,470146.3.peg.1146,ALALEU1c,Hydrolysis of L-alanyl-L-leucine,rxn12643,MNXR14387,None,[None],MEAMP1(ala-leu),"['alaleu[c]', 'h2o[c]']","['L-alanyl-L-leucine', 'Water']","['CC(C)CC(C(=O)O)NC(=O)C(C)N', 'O']"
323,470146.3.peg.1146,ALATHR1c,Hydrolysis of L-alanyl-L-threonine,rxn12644,MNXR80879,None,[None],MEAMP1(ala-thr),"['alathr[c]', 'h2o[c]']","['L-alanyl-L-threonine', 'Water']","['CC(C(C(=O)O)NC(=O)C(C)N)O', 'O']"
324,470146.3.peg.1146,AMPTASECG,Alanyl Aminopeptidase (Cys-Gly),rxn00650,MNXR95828,R00899,"[['3.4.11.1', '3.4.11.2', '3.4.11.23', '3.4.13.-', '3.4.13.18'], None]",AMPTASECG; TRIA,"['cgly[c]', 'h2o[c]']","['L-cysteinylglycine', 'Water']","['C(C(C(=O)NCC(=O)O)N)S', 'O']"
325,470146.3.peg.1146,AMPTASEGC,Gly-Cys aminopeptidase,rxn12844,MNXR29604,None,[None],None,"['glycys[c]', 'h2o[c]']","['Gly-Cys', 'Water']","['C(C(C(=O)O)NC(=O)CN)S', 'O']"
326,470146.3.peg.1146,GLYASN1c,Hydrolysis of Glycyl-L-asparagine,rxn12645,MNXR63971,None,[None],MEAMP1(gly-asn),"['glyasn[c]', 'h2o[c]']","['Glycyl-L-asparagine', 'Water']","['C(C(C(=O)O)NC(=O)CN)C(=O)N', 'O']"
327,470146.3.peg.1146,GLYASP1c,Hydrolysis of Glycyl-L-aspartate,rxn12637,MNXR63975,None,"[None, None]",AMPEP13; MEAMP1(gly-asp),"['glyasp[c]', 'h2o[c]']","['Glycyl-L-aspartate', 'Water']","['C(C(C(=O)[O-])NC(=O)C[NH3+])C(=O)[O-]', 'O']"
328,470146.3.peg.1146,GLYGLN1c,Hydrolysis of Glycyl-L-glutamine,rxn12646,MNXR63972,None,[None],MEAMP1(gly-gln),"['glygln[c]', 'h2o[c]']","['Glycyl-L-glutamine', 'Water']","['C(CC(=O)N)C(C(=O)O)NC(=O)CN', 'O']"
329,470146.3.peg.1146,GLYGLU1c,Hydrolysis of Glycyl-L-glutamate,rxn12634,MNXR63973,None,"[None, None]",AMPEP10; MEAMP1(gly-glu),"['glyglu[c]', 'h2o[c]']","['Glycyl-L-glutamate', 'Water']","['C(CC(=O)[O-])C(C(=O)[O-])NC(=O)C[NH3+]', 'O']"
330,470146.3.peg.1146,GLYLEUHYDROc,Hydrolysis of Glycylleucine,rxn12845,MNXR100349,None,['3.4.11.2'],None,"['glyleu[c]', 'h2o[c]']","['Glycylleucine', 'Water']","['CC(C)CC(C(=O)O)NC(=O)CN', 'O']"
331,470146.3.peg.1146,GLYMET1c,Hydrolysis of Glycyl-L-methionine,rxn12635,MNXR63965,None,[None],MEAMP1(gly-met),"['glymet[c]', 'h2o[c]']","['Glycyl-L-methionine', 'Water']","['CSCCC(C(=O)O)NC(=O)CN', 'O']"
332,470146.3.peg.1146,GLYPHEHYc,Hydrolysis of Glycylphenylalanine,rxn12846,MNXR100357,None,['3.4.11.2'],None,"['glyphe[c]', 'h2o[c]']","['Glycylphenylalanine', 'Water']","['C1=CC=C(C=C1)CC(C(=O)O)NC(=O)CN', 'O']"
333,470146.3.peg.1146,GLYPROPRO1c,Hydrolysis of Prolylglycine,rxn12638,MNXR100360,None,[None],MEAMP1(gly-pro-L),"['glypro[c]', 'h2o[c]']","['Glycylproline', 'Water']","['C1CC(N(C1)C(=O)CN)C(=O)O', 'O']"
334,470146.3.peg.1146,GLYTYR1c,Hydrolysis of Glycyl-L-tyrosine,rxn12847,MNXR29607,None,['3.4.11.23'],None,"['glytyr[c]', 'h2o[c]']","['Glycyl-L-tyrosine', 'Water']","['C1=CC(=CC=C1CC(C(=O)O)NC(=O)CN)O', 'O']"
335,470146.3.peg.1146,METALA1c,Hydrolysis of L-methionyl-L-alanine,rxn12636,MNXR80876,None,[None],MEAMP1(met-ala),"['h2o[c]', 'metala[c]']","['Water', 'L-methionyl-L-alanine']","['O', 'CC(C(=O)O)NC(=O)C(CCSC)N']"
336,470146.3.peg.1147,ALAASP1c,Hydrolysis of L-alanyl-L-aspartate,rxn12633,MNXR63966,None,[None],MEAMP1(ala-asp),"['alaasp[c]', 'h2o[c]']","['L-alanyl-L-aspartate', 'Water']","['CC(C(=O)NC(CC(=O)[O-])C(=O)[O-])[NH3+]', 'O']"
337,470146.3.peg.1147,ALAGLN1c,Hydrolysis of L-alanyl-L-glutamine,rxn12639,MNXR63967,None,[None],MEAMP1(ala-gln),"['alagln[c]', 'h2o[c]']","['L-alanyl-L-glutamine', 'Water']","['CC(C(=O)NC(CCC(=O)N)C(=O)O)N', 'O']"
338,470146.3.peg.1147,ALAGLU1c,Hydrolysis of L-alanyl-L-glutamate,rxn12640,MNXR46338,None,[None],MEAMP1(ala-glu),"['alaglu[c]', 'h2o[c]']","['L-alanyl-L-glutamate', 'Water']","['CC(C(=O)NC(CCC(=O)O)C(=O)O)N', 'O']"
339,470146.3.peg.1147,ALAGLY1c,Hydrolysis of L-alanylglycine,rxn12641,MNXR63968,None,[None],MEAMP1(ala-gly),"['alagly[c]', 'h2o[c]']","['L-alanylglycine', 'Water']","['CC(C(=O)NCC(=O)O)N', 'O']"
340,470146.3.peg.1147,ALAHIS1c,Hydrolysis of L-alanyl-L-histidine,rxn12642,MNXR63969,None,[None],MEAMP1(ala-his),"['alahis[c]', 'h2o[c]']","['L-alanyl-L-histidine', 'Water']","['CC(C(=O)NC(CC1=CN=CN1)C(=O)O)N', 'O']"
341,470146.3.peg.1147,ALALEU1c,Hydrolysis of L-alanyl-L-leucine,rxn12643,MNXR14387,None,[None],MEAMP1(ala-leu),"['alaleu[c]', 'h2o[c]']","['L-alanyl-L-leucine', 'Water']","['CC(C)CC(C(=O)O)NC(=O)C(C)N', 'O']"
342,470146.3.peg.1147,ALATHR1c,Hydrolysis of L-alanyl-L-threonine,rxn12644,MNXR80879,None,[None],MEAMP1(ala-thr),"['alathr[c]', 'h2o[c]']","['L-alanyl-L-threonine', 'Water']","['CC(C(C(=O)O)NC(=O)C(C)N)O', 'O']"
343,470146.3.peg.1147,AMPTASECG,Alanyl Aminopeptidase (Cys-Gly),rxn00650,MNXR95828,R00899,"[['3.4.11.1', '3.4.11.2', '3.4.11.23', '3.4.13.-', '3.4.13.18'], None]",AMPTASECG; TRIA,"['cgly[c]', 'h2o[c]']","['L-cysteinylglycine', 'Water']","['C(C(C(=O)NCC(=O)O)N)S', 'O']"
344,470146.3.peg.1147,AMPTASEGC,Gly-Cys aminopeptidase,rxn12844,MNXR29604,None,[None],None,"['glycys[c]', 'h2o[c]']","['Gly-Cys', 'Water']","['C(C(C(=O)O)NC(=O)CN)S', 'O']"
345,470146.3.peg.1147,GLYASN1c,Hydrolysis of Glycyl-L-asparagine,rxn12645,MNXR63971,None,[None],MEAMP1(gly-asn),"['glyasn[c]', 'h2o[c]']","['Glycyl-L-asparagine', 'Water']","['C(C(C(=O)O)NC(=O)CN)C(=O)N', 'O']"
346,470146.3.peg.1147,GLYASP1c,Hydrolysis of Glycyl-L-aspartate,rxn12637,MNXR63975,None,"[None, None]",AMPEP13; MEAMP1(gly-asp),"['glyasp[c]', 'h2o[c]']","['Glycyl-L-aspartate', 'Water']","['C(C(C(=O)[O-])NC(=O)C[NH3+])C(=O)[O-]', 'O']"
347,470146.3.peg.1147,GLYGLN1c,Hydrolysis of Glycyl-L-glutamine,rxn12646,MNXR63972,None,[None],MEAMP1(gly-gln),"['glygln[c]', 'h2o[c]']","['Glycyl-L-glutamine', 'Water']","['C(CC(=O)N)C(C(=O)O)NC(=O)CN', 'O']"
348,470146.3.peg.1147,GLYGLU1c,Hydrolysis of Glycyl-L-glutamate,rxn12634,MNXR63973,None,"[None, None]",AMPEP10; MEAMP1(gly-glu),"['glyglu[c]', 'h2o[c]']","['Glycyl-L-glutamate', 'Water']","['C(CC(=O)[O-])C(C(=O)[O-])NC(=O)C[NH3+]', 'O']"
349,470146.3.peg.1147,GLYLEUHYDROc,Hydrolysis of Glycylleucine,rxn12845,MNXR100349,None,['3.4.11.2'],None,"['glyleu[c]', 'h2o[c]']","['Glycylleucine', 'Water']","['CC(C)CC(C(=O)O)NC(=O)CN', 'O']"
350,470146.3.peg.1147,GLYMET1c,Hydrolysis of Glycyl-L-methionine,rxn12635,MNXR63965,None,[None],MEAMP1(gly-met),"['glymet[c]', 'h2o[c]']","['Glycyl-L-methionine', 'Water']","['CSCCC(C(=O)O)NC(=O)CN', 'O']"
351,470146.3.peg.1147,GLYPHEHYc,Hydrolysis of Glycylphenylalanine,rxn12846,MNXR100357,None,['3.4.11.2'],None,"['glyphe[c]', 'h2o[c]']","['Glycylphenylalanine', 'Water']","['C1=CC=C(C=C1)CC(C(=O)O)NC(=O)CN', 'O']"
352,470146.3.peg.1147,GLYPROPRO1c,Hydrolysis of Prolylglycine,rxn12638,MNXR100360,None,[None],MEAMP1(gly-pro-L),"['glypro[c]', 'h2o[c]']","['Glycylproline', 'Water']","['C1CC(N(C1)C(=O)CN)C(=O)O', 'O']"
353,470146.3.peg.1147,GLYTYR1c,Hydrolysis of Glycyl-L-tyrosine,rxn12847,MNXR29607,None,['3.4.11.23'],None,"['glytyr[c]', 'h2o[c]']","['Glycyl-L-tyrosine', 'Water']","['C1=CC(=CC=C1CC(C(=O)O)NC(=O)CN)O', 'O']"
354,470146.3.peg.1147,METALA1c,Hydrolysis of L-methionyl-L-alanine,rxn12636,MNXR80876,None,[None],MEAMP1(met-ala),"['h2o[c]', 'metala[c]']","['Water', 'L-methionyl-L-alanine']","['O', 'CC(C(=O)O)NC(=O)C(CCSC)N']"
355,470146.3.peg.1442,ALAASP1c,Hydrolysis of L-alanyl-L-aspartate,rxn12633,MNXR63966,None,[None],MEAMP1(ala-asp),"['alaasp[c]', 'h2o[c]']","['L-alanyl-L-aspartate', 'Water']","['CC(C(=O)NC(CC(=O)[O-])C(=O)[O-])[NH3+]', 'O']"
356,470146.3.peg.1442,ALAGLN1c,Hydrolysis of L-alanyl-L-glutamine,rxn12639,MNXR63967,None,[None],MEAMP1(ala-gln),"['alagln[c]', 'h2o[c]']","['L-alanyl-L-glutamine', 'Water']","['CC(C(=O)NC(CCC(=O)N)C(=O)O)N', 'O']"
357,470146.3.peg.1442,ALAGLU1c,Hydrolysis of L-alanyl-L-glutamate,rxn12640,MNXR46338,None,[None],MEAMP1(ala-glu),"['alaglu[c]', 'h2o[c]']","['L-alanyl-L-glutamate', 'Water']","['CC(C(=O)NC(CCC(=O)O)C(=O)O)N', 'O']"
358,470146.3.peg.1442,ALAGLY1c,Hydrolysis of L-alanylglycine,rxn12641,MNXR63968,None,[None],MEAMP1(ala-gly),"['alagly[c]', 'h2o[c]']","['L-alanylglycine', 'Water']","['CC(C(=O)NCC(=O)O)N', 'O']"
359,470146.3.peg.1442,ALAHIS1c,Hydrolysis of L-alanyl-L-histidine,rxn12642,MNXR63969,None,[None],MEAMP1(ala-his),"['alahis[c]', 'h2o[c]']","['L-alanyl-L-histidine', 'Water']","['CC(C(=O)NC(CC1=CN=CN1)C(=O)O)N', 'O']"
360,470146.3.peg.1442,ALALEU1c,Hydrolysis of L-alanyl-L-leucine,rxn12643,MNXR14387,None,[None],MEAMP1(ala-leu),"['alaleu[c]', 'h2o[c]']","['L-alanyl-L-leucine', 'Water']","['CC(C)CC(C(=O)O)NC(=O)C(C)N', 'O']"
361,470146.3.peg.1442,ALATHR1c,Hydrolysis of L-alanyl-L-threonine,rxn12644,MNXR80879,None,[None],MEAMP1(ala-thr),"['alathr[c]', 'h2o[c]']","['L-alanyl-L-threonine', 'Water']","['CC(C(C(=O)O)NC(=O)C(C)N)O', 'O']"
362,470146.3.peg.1442,AMPTASECG,Alanyl Aminopeptidase (Cys-Gly),rxn00650,MNXR95828,R00899,"[['3.4.11.1', '3.4.11.2', '3.4.11.23', '3.4.13.-', '3.4.13.18'], None]",AMPTASECG; TRIA,"['cgly[c]', 'h2o[c]']","['L-cysteinylglycine', 'Water']","['C(C(C(=O)NCC(=O)O)N)S', 'O']"
363,470146.3.peg.1442,AMPTASEGC,Gly-Cys aminopeptidase,rxn12844,MNXR29604,None,[None],None,"['glycys[c]', 'h2o[c]']","['Gly-Cys', 'Water']","['C(C(C(=O)O)NC(=O)CN)S', 'O']"
364,470146.3.peg.1442,GLYASN1c,Hydrolysis of Glycyl-L-asparagine,rxn12645,MNXR63971,None,[None],MEAMP1(gly-asn),"['glyasn[c]', 'h2o[c]']","['Glycyl-L-asparagine', 'Water']","['C(C(C(=O)O)NC(=O)CN)C(=O)N', 'O']"
365,470146.3.peg.1442,GLYASP1c,Hydrolysis of Glycyl-L-aspartate,rxn12637,MNXR63975,None,"[None, None]",AMPEP13; MEAMP1(gly-asp),"['glyasp[c]', 'h2o[c]']","['Glycyl-L-aspartate', 'Water']","['C(C(C(=O)[O-])NC(=O)C[NH3+])C(=O)[O-]', 'O']"
366,470146.3.peg.1442,GLYGLN1c,Hydrolysis of Glycyl-L-glutamine,rxn12646,MNXR63972,None,[None],MEAMP1(gly-gln),"['glygln[c]', 'h2o[c]']","['Glycyl-L-glutamine', 'Water']","['C(CC(=O)N)C(C(=O)O)NC(=O)CN', 'O']"
367,470146.3.peg.1442,GLYGLU1c,Hydrolysis of Glycyl-L-glutamate,rxn12634,MNXR63973,None,"[None, None]",AMPEP10; MEAMP1(gly-glu),"['glyglu[c]', 'h2o[c]']","['Glycyl-L-glutamate', 'Water']","['C(CC(=O)[O-])C(C(=O)[O-])NC(=O)C[NH3+]', 'O']"
368,470146.3.peg.1442,GLYLEUHYDROc,Hydrolysis of Glycylleucine,rxn12845,MNXR100349,None,['3.4.11.2'],None,"['glyleu[c]', 'h2o[c]']","['Glycylleucine', 'Water']","['CC(C)CC(C(=O)O)NC(=O)CN', 'O']"
369,470146.3.peg.1442,GLYMET1c,Hydrolysis of Glycyl-L-methionine,rxn12635,MNXR63965,None,[None],MEAMP1(gly-met),"['glymet[c]', 'h2o[c]']","['Glycyl-L-methionine', 'Water']","['CSCCC(C(=O)O)NC(=O)CN', 'O']"
370,470146.3.peg.1442,GLYPHEHYc,Hydrolysis of Glycylphenylalanine,rxn12846,MNXR100357,None,['3.4.11.2'],None,"['glyphe[c]', 'h2o[c]']","['Glycylphenylalanine', 'Water']","['C1=CC=C(C=C1)CC(C(=O)O)NC(=O)CN', 'O']"
371,470146.3.peg.1442,GLYPROPRO1c,Hydrolysis of Prolylglycine,rxn12638,MNXR100360,None,[None],MEAMP1(gly-pro-L),"['glypro[c]', 'h2o[c]']","['Glycylproline', 'Water']","['C1CC(N(C1)C(=O)CN)C(=O)O', 'O']"
372,470146.3.peg.1442,GLYTYR1c,Hydrolysis of Glycyl-L-tyrosine,rxn12847,MNXR29607,None,['3.4.11.23'],None,"['glytyr[c]', 'h2o[c]']","['Glycyl-L-tyrosine', 'Water']","['C1=CC(=CC=C1CC(C(=O)O)NC(=O)CN)O', 'O']"
373,470146.3.peg.1442,METALA1c,Hydrolysis of L-methionyl-L-alanine,rxn12636,MNXR80876,None,[None],MEAMP1(met-ala),"['h2o[c]', 'metala[c]']","['Water', 'L-methionyl-L-alanine']","['O', 'CC(C(=O)O)NC(=O)C(CCSC)N']"
374,470146.3.peg.1570,ALAASP1c,Hydrolysis of L-alanyl-L-aspartate,rxn12633,MNXR63966,None,[None],MEAMP1(ala-asp),"['alaasp[c]', 'h2o[c]']","['L-alanyl-L-aspartate', 'Water']","['CC(C(=O)NC(CC(=O)[O-])C(=O)[O-])[NH3+]', 'O']"
375,470146.3.peg.1570,ALAGLN1c,Hydrolysis of L-alanyl-L-glutamine,rxn12639,MNXR63967,None,[None],MEAMP1(ala-gln),"['alagln[c]', 'h2o[c]']","['L-alanyl-L-glutamine', 'Water']","['CC(C(=O)NC(CCC(=O)N)C(=O)O)N', 'O']"
376,470146.3.peg.1570,ALAGLU1c,Hydrolysis of L-alanyl-L-glutamate,rxn12640,MNXR46338,None,[None],MEAMP1(ala-glu),"['alaglu[c]', 'h2o[c]']","['L-alanyl-L-glutamate', 'Water']","['CC(C(=O)NC(CCC(=O)O)C(=O)O)N', 'O']"
377,470146.3.peg.1570,ALAGLY1c,Hydrolysis of L-alanylglycine,rxn12641,MNXR63968,None,[None],MEAMP1(ala-gly),"['alagly[c]', 'h2o[c]']","['L-alanylglycine', 'Water']","['CC(C(=O)NCC(=O)O)N', 'O']"
378,470146.3.peg.1570,ALAHIS1c,Hydrolysis of L-alanyl-L-histidine,rxn12642,MNXR63969,None,[None],MEAMP1(ala-his),"['alahis[c]', 'h2o[c]']","['L-alanyl-L-histidine', 'Water']","['CC(C(=O)NC(CC1=CN=CN1)C(=O)O)N', 'O']"
379,470146.3.peg.1570,ALALEU1c,Hydrolysis of L-alanyl-L-leucine,rxn12643,MNXR14387,None,[None],MEAMP1(ala-leu),"['alaleu[c]', 'h2o[c]']","['L-alanyl-L-leucine', 'Water']","['CC(C)CC(C(=O)O)NC(=O)C(C)N', 'O']"
380,470146.3.peg.1570,ALATHR1c,Hydrolysis of L-alanyl-L-threonine,rxn12644,MNXR80879,None,[None],MEAMP1(ala-thr),"['alathr[c]', 'h2o[c]']","['L-alanyl-L-threonine', 'Water']","['CC(C(C(=O)O)NC(=O)C(C)N)O', 'O']"
381,470146.3.peg.1570,AMPTASECG,Alanyl Aminopeptidase (Cys-Gly),rxn00650,MNXR95828,R00899,"[['3.4.11.1', '3.4.11.2', '3.4.11.23', '3.4.13.-', '3.4.13.18'], None]",AMPTASECG; TRIA,"['cgly[c]', 'h2o[c]']","['L-cysteinylglycine', 'Water']","['C(C(C(=O)NCC(=O)O)N)S', 'O']"
382,470146.3.peg.1570,AMPTASEGC,Gly-Cys aminopeptidase,rxn12844,MNXR29604,None,[None],None,"['glycys[c]', 'h2o[c]']","['Gly-Cys', 'Water']","['C(C(C(=O)O)NC(=O)CN)S', 'O']"
383,470146.3.peg.1570,GLYASN1c,Hydrolysis of Glycyl-L-asparagine,rxn12645,MNXR63971,None,[None],MEAMP1(gly-asn),"['glyasn[c]', 'h2o[c]']","['Glycyl-L-asparagine', 'Water']","['C(C(C(=O)O)NC(=O)CN)C(=O)N', 'O']"
384,470146.3.peg.1570,GLYASP1c,Hydrolysis of Glycyl-L-aspartate,rxn12637,MNXR63975,None,"[None, None]",AMPEP13; MEAMP1(gly-asp),"['glyasp[c]', 'h2o[c]']","['Glycyl-L-aspartate', 'Water']","['C(C(C(=O)[O-])NC(=O)C[NH3+])C(=O)[O-]', 'O']"
385,470146.3.peg.1570,GLYGLN1c,Hydrolysis of Glycyl-L-glutamine,rxn12646,MNXR63972,None,[None],MEAMP1(gly-gln),"['glygln[c]', 'h2o[c]']","['Glycyl-L-glutamine', 'Water']","['C(CC(=O)N)C(C(=O)O)NC(=O)CN', 'O']"
386,470146.3.peg.1570,GLYGLU1c,Hydrolysis of Glycyl-L-glutamate,rxn12634,MNXR63973,None,"[None, None]",AMPEP10; MEAMP1(gly-glu),"['glyglu[c]', 'h2o[c]']","['Glycyl-L-glutamate', 'Water']","['C(CC(=O)[O-])C(C(=O)[O-])NC(=O)C[NH3+]', 'O']"
387,470146.3.peg.1570,GLYLEUHYDROc,Hydrolysis of Glycylleucine,rxn12845,MNXR100349,None,['3.4.11.2'],None,"['glyleu[c]', 'h2o[c]']","['Glycylleucine', 'Water']","['CC(C)CC(C(=O)O)NC(=O)CN', 'O']"
388,470146.3.peg.1570,GLYMET1c,Hydrolysis of Glycyl-L-methionine,rxn12635,MNXR63965,None,[None],MEAMP1(gly-met),"['glymet[c]', 'h2o[c]']","['Glycyl-L-methionine', 'Water']","['CSCCC(C(=O)O)NC(=O)CN', 'O']"
389,470146.3.peg.1570,GLYPHEHYc,Hydrolysis of Glycylphenylalanine,rxn12846,MNXR100357,None,['3.4.11.2'],None,"['glyphe[c]', 'h2o[c]']","['Glycylphenylalanine', 'Water']","['C1=CC=C(C=C1)CC(C(=O)O)NC(=O)CN', 'O']"
390,470146.3.peg.1570,GLYPROPRO1c,Hydrolysis of Prolylglycine,rxn12638,MNXR100360,None,[None],MEAMP1(gly-pro-L),"['glypro[c]', 'h2o[c]']","['Glycylproline', 'Water']","['C1CC(N(C1)C(=O)CN)C(=O)O', 'O']"
391,470146.3.peg.1570,GLYTYR1c,Hydrolysis of Glycyl-L-tyrosine,rxn12847,MNXR29607,None,['3.4.11.23'],None,"['glytyr[c]', 'h2o[c]']","['Glycyl-L-tyrosine', 'Water']","['C1=CC(=CC=C1CC(C(=O)O)NC(=O)CN)O', 'O']"
392,470146.3.peg.1570,METALA1c,Hydrolysis of L-methionyl-L-alanine,rxn12636,MNXR80876,None,[None],MEAMP1(met-ala),"['h2o[c]', 'metala[c]']","['Water', 'L-methionyl-L-alanine']","['O', 'CC(C(=O)O)NC(=O)C(CCSC)N']"
393,470146.3.peg.1571,ALAASP1c,Hydrolysis of L-alanyl-L-aspartate,rxn12633,MNXR63966,None,[None],MEAMP1(ala-asp),"['alaasp[c]', 'h2o[c]']","['L-alanyl-L-aspartate', 'Water']","['CC(C(=O)NC(CC(=O)[O-])C(=O)[O-])[NH3+]', 'O']"
394,470146.3.peg.1571,ALAGLN1c,Hydrolysis of L-alanyl-L-glutamine,rxn12639,MNXR63967,None,[None],MEAMP1(ala-gln),"['alagln[c]', 'h2o[c]']","['L-alanyl-L-glutamine', 'Water']","['CC(C(=O)NC(CCC(=O)N)C(=O)O)N', 'O']"
395,470146.3.peg.1571,ALAGLU1c,Hydrolysis of L-alanyl-L-glutamate,rxn12640,MNXR46338,None,[None],MEAMP1(ala-glu),"['alaglu[c]', 'h2o[c]']","['L-alanyl-L-glutamate', 'Water']","['CC(C(=O)NC(CCC(=O)O)C(=O)O)N', 'O']"
396,470146.3.peg.1571,ALAGLY1c,Hydrolysis of L-alanylglycine,rxn12641,MNXR63968,None,[None],MEAMP1(ala-gly),"['alagly[c]', 'h2o[c]']","['L-alanylglycine', 'Water']","['CC(C(=O)NCC(=O)O)N', 'O']"
397,470146.3.peg.1571,ALAHIS1c,Hydrolysis of L-alanyl-L-histidine,rxn12642,MNXR63969,None,[None],MEAMP1(ala-his),"['alahis[c]', 'h2o[c]']","['L-alanyl-L-histidine', 'Water']","['CC(C(=O)NC(CC1=CN=CN1)C(=O)O)N', 'O']"
398,470146.3.peg.1571,ALALEU1c,Hydrolysis of L-alanyl-L-leucine,rxn12643,MNXR14387,None,[None],MEAMP1(ala-leu),"['alaleu[c]', 'h2o[c]']","['L-alanyl-L-leucine', 'Water']","['CC(C)CC(C(=O)O)NC(=O)C(C)N', 'O']"
399,470146.3.peg.1571,ALATHR1c,Hydrolysis of L-alanyl-L-threonine,rxn12644,MNXR80879,None,[None],MEAMP1(ala-thr),"['alathr[c]', 'h2o[c]']","['L-alanyl-L-threonine', 'Water']","['CC(C(C(=O)O)NC(=O)C(C)N)O', 'O']"
400,470146.3.peg.1571,AMPTASECG,Alanyl Aminopeptidase (Cys-Gly),rxn00650,MNXR95828,R00899,"[['3.4.11.1', '3.4.11.2', '3.4.11.23', '3.4.13.-', '3.4.13.18'], None]",AMPTASECG; TRIA,"['cgly[c]', 'h2o[c]']","['L-cysteinylglycine', 'Water']","['C(C(C(=O)NCC(=O)O)N)S', 'O']"
401,470146.3.peg.1571,AMPTASEGC,Gly-Cys aminopeptidase,rxn12844,MNXR29604,None,[None],None,"['glycys[c]', 'h2o[c]']","['Gly-Cys', 'Water']","['C(C(C(=O)O)NC(=O)CN)S', 'O']"
402,470146.3.peg.1571,GLYASN1c,Hydrolysis of Glycyl-L-asparagine,rxn12645,MNXR63971,None,[None],MEAMP1(gly-asn),"['glyasn[c]', 'h2o[c]']","['Glycyl-L-asparagine', 'Water']","['C(C(C(=O)O)NC(=O)CN)C(=O)N', 'O']"
403,470146.3.peg.1571,GLYASP1c,Hydrolysis of Glycyl-L-aspartate,rxn12637,MNXR63975,None,"[None, None]",AMPEP13; MEAMP1(gly-asp),"['glyasp[c]', 'h2o[c]']","['Glycyl-L-aspartate', 'Water']","['C(C(C(=O)[O-])NC(=O)C[NH3+])C(=O)[O-]', 'O']"
404,470146.3.peg.1571,GLYGLN1c,Hydrolysis of Glycyl-L-glutamine,rxn12646,MNXR63972,None,[None],MEAMP1(gly-gln),"['glygln[c]', 'h2o[c]']","['Glycyl-L-glutamine', 'Water']","['C(CC(=O)N)C(C(=O)O)NC(=O)CN', 'O']"
405,470146.3.peg.1571,GLYGLU1c,Hydrolysis of Glycyl-L-glutamate,rxn12634,MNXR63973,None,"[None, None]",AMPEP10; MEAMP1(gly-glu),"['glyglu[c]', 'h2o[c]']","['Glycyl-L-glutamate', 'Water']","['C(CC(=O)[O-])C(C(=O)[O-])NC(=O)C[NH3+]', 'O']"
406,470146.3.peg.1571,GLYLEUHYDROc,Hydrolysis of Glycylleucine,rxn12845,MNXR100349,None,['3.4.11.2'],None,"['glyleu[c]', 'h2o[c]']","['Glycylleucine', 'Water']","['CC(C)CC(C(=O)O)NC(=O)CN', 'O']"
407,470146.3.peg.1571,GLYMET1c,Hydrolysis of Glycyl-L-methionine,rxn12635,MNXR63965,None,[None],MEAMP1(gly-met),"['glymet[c]', 'h2o[c]']","['Glycyl-L-methionine', 'Water']","['CSCCC(C(=O)O)NC(=O)CN', 'O']"
408,470146.3.peg.1571,GLYPHEHYc,Hydrolysis of Glycylphenylalanine,rxn12846,MNXR100357,None,['3.4.11.2'],None,"['glyphe[c]', 'h2o[c]']","['Glycylphenylalanine', 'Water']","['C1=CC=C(C=C1)CC(C(=O)O)NC(=O)CN', 'O']"
409,470146.3.peg.1571,GLYPROPRO1c,Hydrolysis of Prolylglycine,rxn12638,MNXR100360,None,[None],MEAMP1(gly-pro-L),"['glypro[c]', 'h2o[c]']","['Glycylproline', 'Water']","['C1CC(N(C1)C(=O)CN)C(=O)O', 'O']"
410,470146.3.peg.1571,GLYTYR1c,Hydrolysis of Glycyl-L-tyrosine,rxn12847,MNXR29607,None,['3.4.11.23'],None,"['glytyr[c]', 'h2o[c]']","['Glycyl-L-tyrosine', 'Water']","['C1=CC(=CC=C1CC(C(=O)O)NC(=O)CN)O', 'O']"
411,470146.3.peg.1571,METALA1c,Hydrolysis of L-methionyl-L-alanine,rxn12636,MNXR80876,None,[None],MEAMP1(met-ala),"['h2o[c]', 'metala[c]']","['Water', 'L-methionyl-L-alanine']","['O', 'CC(C(=O)O)NC(=O)C(CCSC)N']"
